feature_policy,feature_count,source_rows,training_rows,validation_rows,training_scope,threshold,precision_not_merged,recall_not_merged,f1_not_merged
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3085970039959173,0.1407170923379175,0.9301948051948052,0.24445392491467577
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.30955346295634656,0.14111136112807654,0.9295242800677583,0.24502535001627979
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3104470403259181,0.14148387096774193,0.92871259175607,0.24555837563451777
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.31146444801981266,0.14181041227156724,0.9275479954827781,0.246009126009126
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.31246211724521056,0.14214396326738357,0.9264539808018069,0.2464721953601037
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.31344052554403024,0.14250937347171658,0.9255364201016375,0.246988689338218
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.31442223465850394,0.1428820722563054,0.9246541501976284,0.24751666186452287
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3153523115873378,0.14319724168126094,0.9233836815358555,0.24794367371692821
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3163081245390369,0.1435193830808608,0.9221485036702428,0.24838166937576642
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3171929168290136,0.14390527586530033,0.9213015245623941,0.24892847096740356
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.31814631040882146,0.144265505623572,0.9202780914737436,0.24942967961624732
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3191086707607941,0.14465611344619467,0.9194311123658949,0.24998200912497176
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.32006356190417806,0.1449779323257991,0.9181253529079616,0.25041389134870823
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.32105276854644726,0.14533566750376134,0.9170313382269905,0.25090643994805173
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3219953352975089,0.14575064698848614,0.9162549407114624,0.25149538187330783
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3229722693506609,0.14608488891643517,0.9149844720496895,0.2519447076257804
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3238850378300071,0.14645236452477634,0.9138904573687182,0.2524493317345656
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.32476496064458893,0.14676581613827946,0.9124435347261434,0.25285939922054174
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3257477371753341,0.1471548467599952,0.9114553924336533,0.253398415462729
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3266440918700946,0.14753535827237738,0.9103966685488425,0.25392122605062284
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.32756106044130784,0.1478653723614946,0.9090203274985884,0.2543560372281334
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3284658389113142,0.14821772251097717,0.9077498588368154,0.254827172846967
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.32941722984305266,0.1486016716314313,0.9066558441558441,0.2553510816465478
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.33041453959252465,0.14901844658503022,0.9057382834556748,0.255929558293404
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3313747370235086,0.14944920440636475,0.904891304347826,0.25653056936760277
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3323106848948536,0.1497896590663086,0.9034796725014116,0.25697494090309114
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3332343128739981,0.1501738558406165,0.9023150762281197,0.25749274895262647
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.33412638442500264,0.15055424528301886,0.9011151891586674,0.25800258669468923
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3350652424459105,0.15093490858079753,0.8999153020892151,0.2585118839433707
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.33599606425769646,0.15134768967484313,0.8988565782044043,0.2590731548539344
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.33689107262920437,0.15174581963741357,0.8976919819311123,0.2596075829867578
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3377953191759199,0.15213836967653452,0.89649209486166,0.26013138155435744
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3387719822322106,0.15250028559231846,0.895115753811406,0.2606019819477337
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.33968213329726116,0.15287293184520756,0.8937747035573123,0.26108874605031884
