feature_policy,feature_count,source_rows,training_rows,validation_rows,training_scope,threshold,precision_not_merged,recall_not_merged,f1_not_merged,source_table
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2970215123173767,0.1365904642846164,0.9408526256352344,0.2385490206605284,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2979744675374653,0.1369365849646323,0.9400762281197064,0.2390516189245458,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2990006654899499,0.1372805909022917,0.939264539808018,0.2395492531805642,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2999310596695796,0.1376149637964319,0.9383469791078488,0.2400281653268577,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3008874738159697,0.1379065008984306,0.9371470920383964,0.240432062437187,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3018588705361777,0.1382789131952767,0.9364765669113496,0.2409756717732634,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3028381460998314,0.1386307902263541,0.9356648785996612,0.2414827970945192,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3038311956294164,0.1389977596239106,0.9349237718802936,0.2420145343924286,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3047703331519181,0.1393355446743537,0.9339356295878036,0.242493104743753,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3057311526788437,0.1396546805160772,0.9328416149068324,0.2429392031616194,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3067230007708329,0.1400283110397149,0.9321005081874648,0.2434790624783941,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3076691062698408,0.1403825180219721,0.9312182382834556,0.2439840777435148,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3085970039959173,0.1407170923379175,0.9301948051948052,0.2444539249146757,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3095534629563465,0.1411113611280765,0.9295242800677584,0.2450253500162797,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3104470403259181,0.1414838709677419,0.92871259175607,0.2455583756345177,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3114644480198126,0.1418104122715672,0.927547995482778,0.246009126009126,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3124621172452105,0.1421439632673835,0.9264539808018069,0.2464721953601037,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3134405255440302,0.1425093734717165,0.9255364201016376,0.246988689338218,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3144222346585039,0.1428820722563054,0.9246541501976284,0.2475166618645228,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3153523115873378,0.1431972416812609,0.9233836815358556,0.2479436737169282,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3163081245390369,0.1435193830808608,0.9221485036702428,0.2483816693757664,curve_sample
